id_cliente,nombre,genero,fecha_registro,gasto_q,ciudad,categoria,gasto_imputado
504921,Diego Ramirez,Femenino,2026-02-01,64.07,Escuintla,Services,False
553785,Ana Soto,Femenino,2026-03-13,145.8,Villa Nueva,Food,False
571364,Lucia Perez,Masculino,2026-01-09,239.99,Mixco,Education,False
587018,Ana Diaz,Femenino,2026-03-22,138.34,Villa Nueva,Services,False
578137,Rene Soto,Masculino,2026-01-28,33.17,Mixco,Services,False
578241,Jorge Castillo,Femenino,2026-03-25,212.51,Amatitlan,Retail,False
598189,Monica Lopez,Femenino,2026-01-20,68.99,Villa Nueva,Services,False
569809,Pedro Herrera,Masculino,2026-02-07,79.61,Mixco,Retail,False
541872,Oscar Rojas,Femenino,2026-02-09,343.2,Villa Nueva,Services,False
572909,Luis Garcia,Masculino,2026-01-13,250.22,Antigua,Services,True
590373,Monica Lopez,Femenino,2026-02-04,247.61,Amatitlan,Services,False
556664,Jorge Castillo,Masculino,2026-03-27,102.96,Quetzaltenango,Education,False
585489,Mario Lopez,Masculino,2026-01-12,297.04,Mixco,Services,False
553741,Jorge Castillo,Masculino,2026-03-23,261.78,Mixco,Education,False
594121,Luis Garcia,Femenino,2026-02-23,303.66,Villa Nueva,Food,False
549894,Luis Garcia,Femenino,2026-01-17,291.43,Villa Nueva,Retail,False
560119,Maria Paz,Masculino,2026-01-04,356.09,Amatitlan,Retail,False
555970,Ana Soto,Femenino,2026-01-04,132.08,Guatemala,Services,False
513579,Lucia Perez,Femenino,2026-03-24,20.21,Escuintla,Services,False
534671,Mario Lopez,Masculino,2026-01-19,174.35,Amatitlan,Education,False
515676,Carlos Mendez,Masculino,2026-03-01,178.28,Escuintla,Food,False
553523,Oscar Rojas,Masculino,2026-03-11,342.12,Antigua,Food,False
520958,Paola Herrera,Femenino,2026-03-11,341.18,Amatitlan,Education,False
573594,Diego Ramirez,Masculino,2026-03-12,348.17,Guatemala,Education,False
584487,Luis Garcia,Masculino,2026-02-05,284.37,Villa Nueva,Retail,False
553948,Oscar Rojas,Masculino,2026-03-26,186.67,Antigua,Services,False
567977,Rene Soto,Masculino,2026-01-01,344.62,Mixco,Food,False
502432,Pablo Perez,Femenino,2026-03-13,202.05,Mixco,Food,False
530994,Monica Lopez,Femenino,2026-03-20,244.26,Escuintla,Food,True
574169,Ana Mejia,Femenino,2026-02-10,124.29,Quetzaltenango,Education,False
591983,Paola Morales,Femenino,2026-01-26,283.12,Escuintla,Food,False
599725,Carlos Mendez,Femenino,2026-03-13,210.06,Amatitlan,Education,False
533052,Julio Morales,Femenino,2026-02-20,110.68,Quetzaltenango,Services,False
504952,Jorge Castillo,Masculino,2026-01-08,348.34,Antigua,Education,False
514144,Isabel Ramirez,Femenino,2026-03-13,382.35,Quetzaltenango,Education,False
585793,Pablo Perez,Masculino,2026-01-01,438.91,Quetzaltenango,Food,False
594178,Rene Soto,Masculino,2026-02-27,156.91,Amatitlan,Retail,False
505584,Paola Herrera,Femenino,2026-03-06,34.47,Villa Nueva,Education,False
542527,Pablo Perez,Masculino,2026-01-01,338.41,Antigua,Retail,False
535208,Mario Lopez,Masculino,2026-03-14,435.73,Guatemala,Education,False
579090,Paola Morales,Femenino,2026-01-25,263.68,Amatitlan,Retail,False
597186,Oscar Rojas,Masculino,2026-03-13,251.9,Mixco,Retail,True
587786,Julio Morales,Femenino,2026-02-19,302.17,Villa Nueva,Retail,False
505984,Julio Morales,Masculino,2026-01-20,323.5,Villa Nueva,Food,False
510705,Julio Morales,Masculino,2026-02-11,251.9,Quetzaltenango,Retail,True
522658,Pedro Herrera,Femenino,2026-03-08,372.61,Mixco,Retail,False
552761,Julio Morales,Masculino,2026-01-15,352.08,Quetzaltenango,Services,False
578882,Jorge Castillo,Masculino,2026-03-26,111.71,Guatemala,Education,False
524543,Monica Lopez,Femenino,2026-01-13,390.92,Amatitlan,Food,False
565205,Ana Mejia,Femenino,2026-01-25,191.83,Amatitlan,Services,False
517828,Ana Mejia,Femenino,2026-03-04,234.41,Mixco,Food,False
579650,Isabel Ramirez,Femenino,2026-02-12,94.42,Escuintla,Services,False
510018,Diego Ramirez,No Especificado,2026-02-10,416.77,Amatitlan,Food,False
545604,Luis Garcia,Masculino,2026-01-11,251.9,Escuintla,Retail,True
555748,Mario Lopez,Masculino,2026-01-25,396.2,Amatitlan,Services,False
524877,Julio Morales,Masculino,2026-01-01,100.56,Antigua,Education,False
580563,Ana Mejia,Femenino,2026-02-21,135.76,Mixco,Retail,False
511138,Pablo Perez,Masculino,2026-03-06,379.67,Mixco,Retail,False
556591,Diego Ramirez,Femenino,2026-02-25,257.04,Quetzaltenango,Education,False
525992,Carlos Mendez,Masculino,2026-03-11,8173.36,Guatemala,Services,False
594035,Mario Lopez,Femenino,2026-02-19,150.68,Escuintla,Services,False
527956,Isabel Ramirez,Femenino,2026-01-01,244.26,Guatemala,Food,True
588277,Luis Garcia,Femenino,2026-01-04,89.08,Quetzaltenango,Services,False
556962,Oscar Rojas,Masculino,2026-02-24,164.14,Mixco,Services,False
599660,Isabel Ramirez,Femenino,2026-01-21,280.63,Escuintla,Services,False
522801,Ana Soto,Femenino,2026-01-19,425.32,Antigua,Retail,False
567082,Diego Ramirez,Masculino,2026-02-16,330.95,Quetzaltenango,Education,False
583548,Carlos Mendez,Masculino,2026-02-14,252.23,Antigua,Food,False
574100,Jorge Castillo,Masculino,2026-02-22,75.91,Escuintla,Services,False
509952,Oscar Rojas,No Especificado,2026-02-04,113.46,Antigua,Food,False
549406,Ana Soto,Femenino,2026-03-13,232.6,Mixco,Services,False
568274,Carlos Mendez,Masculino,2026-01-08,68.88,Guatemala,Food,False
572482,Maria Paz,No Especificado,2026-03-08,71.06,Amatitlan,Services,False
594478,Jorge Castillo,Femenino,2026-03-04,140.25,Villa Nueva,Food,False
541617,Rene Soto,Femenino,2026-01-12,50.13,Villa Nueva,Food,False
596264,Ana Diaz,Masculino,2026-03-06,390.44,Antigua,Retail,False
556058,Julio Morales,Masculino,2026-03-02,244.26,Guatemala,Food,True
568629,Ana Diaz,Femenino,2026-01-03,244.26,Villa Nueva,Food,True
589287,Oscar Rojas,Masculino,2026-02-03,273.79,Mixco,Food,False
594388,Monica Lopez,Masculino,2026-02-21,232.72,Guatemala,Services,False
546365,Ana Mejia,Femenino,2026-01-18,322.03,Guatemala,Education,False
593765,Ana Soto,Masculino,2026-01-28,87.77,Amatitlan,Food,False
531283,Ana Diaz,Masculino,2026-01-22,81.92,Mixco,Retail,False
580281,Monica Lopez,Masculino,2026-01-13,390.55,Guatemala,Food,False
523866,Paola Herrera,Femenino,2026-02-26,368.6,Villa Nueva,Services,False
544784,Monica Lopez,Femenino,2026-03-23,103.48,Antigua,Food,False
527353,Rene Soto,Masculino,2026-02-14,344.49,Villa Nueva,Education,False
517364,Paola Herrera,Femenino,2026-01-27,244.26,Escuintla,Food,True
559377,Luis Garcia,Masculino,2026-02-04,105.05,Guatemala,Services,False
516074,Ana Diaz,Femenino,2026-03-01,25.81,Mixco,Education,False
503595,Lucia Perez,Femenino,2026-02-12,35.97,Amatitlan,Education,False
515516,Paola Herrera,Femenino,2026-02-14,6589.18,Quetzaltenango,Food,False
574406,Julio Morales,Femenino,2026-03-06,49.99,Quetzaltenango,Services,False
535474,Ana Soto,Femenino,2026-03-25,39.5,Quetzaltenango,Retail,False
508522,Lucia Perez,Masculino,2026-03-16,119.5,Antigua,Education,False
591060,Patricia Soto,Femenino,2026-03-24,185.2,Escuintla,Services,False
591077,Pedro Herrera,Femenino,2026-02-21,181.08,Amatitlan,Services,False
598437,Oscar Rojas,Masculino,2026-02-24,234.35,Amatitlan,Food,False
572677,Luis Garcia,Masculino,2026-03-20,270.4,Antigua,Retail,False
586236,Diego Ramirez,Masculino,2026-02-05,142.0,Escuintla,Services,False
560658,Pablo Perez,Femenino,2026-02-01,35.77,Quetzaltenango,Education,False
560231,Oscar Rojas,Masculino,2026-01-22,197.43,Escuintla,Food,False
575272,Julio Morales,Masculino,2026-01-16,183.64,Guatemala,Services,False
532496,Paola Morales,Femenino,2026-02-02,368.28,Quetzaltenango,Retail,False
517992,Paola Morales,Femenino,2026-03-20,69.64,Antigua,Retail,False
539115,Isabel Ramirez,Femenino,2026-03-11,149.85,Guatemala,Services,False
566827,Paola Morales,No Especificado,2026-02-04,151.66,Amatitlan,Services,False
518755,Mario Lopez,Masculino,2026-02-19,420.29,Amatitlan,Retail,False
597899,Luis Garcia,Masculino,2026-01-17,92.82,Escuintla,Retail,False
587161,Pedro Herrera,Femenino,2026-02-27,265.44,Mixco,Services,False
573706,Isabel Ramirez,Femenino,2026-01-19,68.87,Amatitlan,Services,False
550543,Paola Herrera,Femenino,2026-01-01,255.69,Mixco,Education,False
550179,Jorge Castillo,Masculino,2026-01-15,167.52,Mixco,Food,False
581231,Mario Lopez,Masculino,2026-02-16,265.71,Mixco,Education,False
550073,Rene Soto,Masculino,2026-01-01,221.84,Villa Nueva,Food,False
564109,Jorge Castillo,Femenino,2026-03-26,250.78,Guatemala,Services,False
561847,Ana Diaz,Femenino,2026-01-02,5912.06,Guatemala,Retail,False
574000,Jorge Castillo,Masculino,2026-03-17,240.4,Villa Nueva,Retail,False
583036,Diego Ramirez,Masculino,2026-01-18,160.16,Villa Nueva,Education,False
535311,Rene Soto,Masculino,2026-03-28,209.8,Antigua,Services,False
541286,Oscar Rojas,Masculino,2026-01-01,271.91,Quetzaltenango,Food,False
595744,Rene Soto,Masculino,2026-02-06,90.52,Mixco,Services,False
560431,Paola Morales,Femenino,2026-01-19,385.68,Mixco,Education,False
574847,Pablo Perez,Masculino,2026-02-18,221.9,Quetzaltenango,Education,True
557872,Carlos Mendez,Masculino,2026-02-14,100.04,Mixco,Food,False
568214,Oscar Rojas,Masculino,2026-01-25,364.05,Villa Nueva,Services,False
537617,Ana Diaz,Femenino,2026-02-09,427.62,Escuintla,Retail,False
572859,Rene Soto,Masculino,2026-02-19,386.5,Escuintla,Retail,False
569902,Lucia Perez,Femenino,2026-01-21,303.88,Amatitlan,Retail,False
546443,Rene Soto,Masculino,2026-02-09,33.23,Guatemala,Retail,False
565936,Lucia Perez,Femenino,2026-01-27,231.16,Antigua,Education,False
540734,Paola Herrera,Femenino,2026-02-10,332.03,Mixco,Food,False
587884,Paola Morales,Femenino,2026-01-15,387.71,Antigua,Retail,False
572228,Julio Morales,Masculino,2026-03-18,282.07,Villa Nueva,Services,False
581034,Ana Soto,Femenino,2026-01-09,348.62,Quetzaltenango,Services,False
515696,Isabel Ramirez,Femenino,2026-02-09,158.65,Villa Nueva,Food,False
522741,Monica Lopez,Femenino,2026-01-13,248.71,Villa Nueva,Food,False
526999,Isabel Ramirez,Femenino,2026-01-16,250.22,Antigua,Services,True
593462,Luis Garcia,Femenino,2026-02-18,439.96,Antigua,Education,False
517779,Julio Morales,Masculino,2026-01-28,85.12,Guatemala,Food,False
557053,Rene Soto,Masculino,2026-01-11,422.69,Mixco,Retail,False
585378,Isabel Ramirez,Femenino,2026-02-02,402.79,Guatemala,Retail,False
516076,Paola Herrera,Femenino,2026-01-05,286.13,Amatitlan,Retail,False
577205,Rene Soto,Masculino,2026-01-14,251.9,Villa Nueva,Retail,True
509105,Diego Ramirez,Masculino,2026-02-23,352.43,Escuintla,Food,False
525239,Isabel Ramirez,Masculino,2026-03-18,25.22,Villa Nueva,Food,False
531825,Mario Lopez,Masculino,2026-03-16,289.5,Antigua,Food,False
564556,Luis Garcia,Masculino,2026-02-26,351.79,Quetzaltenango,Food,False
575203,Monica Lopez,Masculino,2026-02-02,385.48,Escuintla,Education,False
551973,Luis Garcia,Masculino,2026-02-22,88.66,Guatemala,Food,False
503396,Patricia Soto,Femenino,2026-03-23,250.22,Escuintla,Services,True
565478,Rene Soto,Masculino,2026-02-22,219.0,Quetzaltenango,Food,False
516253,Ana Soto,Masculino,2026-02-02,162.24,Escuintla,Education,False
516710,Ana Diaz,Masculino,2026-01-25,240.55,Antigua,Services,False
567804,Paola Herrera,Femenino,2026-02-09,125.26,Guatemala,Food,False
512025,Isabel Ramirez,Femenino,2026-03-15,215.35,Quetzaltenango,Food,False
516713,Lucia Perez,Femenino,2026-02-28,77.43,Amatitlan,Food,False
559167,Ana Soto,Femenino,2026-01-15,66.18,Guatemala,Services,False
593978,Isabel Ramirez,Masculino,2026-01-25,228.76,Amatitlan,Services,False
512907,Luis Garcia,Femenino,2026-03-27,180.88,Quetzaltenango,Retail,False
512211,Julio Morales,Femenino,2026-02-06,379.98,Guatemala,Services,False
523024,Ana Soto,Femenino,2026-02-13,131.46,Guatemala,Retail,False
568234,Diego Ramirez,Masculino,2026-02-15,63.91,Villa Nueva,Education,False
594230,Ana Mejia,Femenino,2026-02-09,405.2,Escuintla,Retail,False
520839,Mario Lopez,Masculino,2026-03-07,187.61,Antigua,Retail,False
546600,Lucia Perez,Femenino,2026-02-05,310.89,Mixco,Education,False
567962,Jorge Castillo,Masculino,2026-01-10,305.75,Mixco,Retail,False
533999,Luis Garcia,Femenino,2026-01-20,221.9,Antigua,Education,True
559480,Jorge Castillo,Masculino,2026-03-18,187.03,Quetzaltenango,Food,False
556009,Pablo Perez,Masculino,2026-01-07,43.82,Villa Nueva,Education,False
597886,Monica Lopez,Femenino,2026-03-10,349.57,Escuintla,Services,False
527194,Isabel Ramirez,Femenino,2026-02-13,250.95,Amatitlan,Education,False
528059,Rene Soto,Femenino,2026-03-28,439.42,Mixco,Services,False
532509,Isabel Ramirez,Femenino,2026-01-21,262.7,Escuintla,Retail,False
535881,Pablo Perez,Masculino,2026-01-13,332.42,Mixco,Services,False
598951,Oscar Rojas,Masculino,2026-02-15,407.43,Guatemala,Education,False
507846,Carlos Mendez,Masculino,2026-02-18,435.45,Guatemala,Food,False
551134,Isabel Ramirez,Femenino,2026-01-08,437.81,Antigua,Education,False
558930,Paola Herrera,Femenino,2026-02-19,339.83,Antigua,Retail,False
523315,Mario Lopez,Masculino,2026-01-10,289.17,Antigua,Retail,False
578499,Paola Herrera,Femenino,2026-01-14,321.94,Antigua,Education,False
558110,Patricia Soto,Masculino,2026-02-10,96.04,Mixco,Retail,False
568457,Jorge Castillo,Femenino,2026-03-06,31.0,Villa Nueva,Education,False
542840,Pedro Herrera,Masculino,2026-01-27,66.89,Villa Nueva,Education,False
502716,Diego Ramirez,Masculino,2026-02-28,268.74,Mixco,Services,False
593713,Maria Paz,Masculino,2026-02-19,325.62,Villa Nueva,Food,False
590334,Jorge Castillo,Femenino,2026-02-11,53.0,Escuintla,Food,False
567104,Pedro Herrera,Masculino,2026-02-16,315.53,Amatitlan,Services,False
504537,Isabel Ramirez,Femenino,2026-03-26,51.36,Mixco,Retail,False
571854,Diego Ramirez,Masculino,2026-02-22,231.79,Guatemala,Food,False
582720,Monica Lopez,Femenino,2026-01-05,353.2,Antigua,Food,False
589076,Lucia Perez,Femenino,2026-01-23,178.74,Antigua,Services,False
515562,Rene Soto,Masculino,2026-03-05,415.35,Quetzaltenango,Food,False
561527,Pedro Herrera,Masculino,2026-03-11,272.78,Escuintla,Food,False
510470,Patricia Soto,Femenino,2026-02-24,273.84,Guatemala,Education,False
531467,Isabel Ramirez,Femenino,2026-02-11,359.49,Villa Nueva,Retail,False
510447,Jorge Castillo,Femenino,2026-02-18,411.82,Escuintla,Food,False
517036,Ana Mejia,Femenino,2026-02-05,221.9,Amatitlan,Education,True
501635,Pedro Herrera,Masculino,2026-03-24,303.11,Amatitlan,Retail,False
545923,Monica Lopez,Femenino,2026-03-04,330.23,Mixco,Services,False
577128,Ana Soto,Femenino,2026-02-01,432.68,Mixco,Food,False
508389,Rene Soto,Masculino,2026-01-24,411.25,Antigua,Retail,False
533783,Paola Morales,Masculino,2026-03-19,306.18,Mixco,Services,False
542634,Maria Paz,Femenino,2026-03-23,384.87,Guatemala,Food,False
550940,Isabel Ramirez,Femenino,2026-01-23,446.97,Villa Nueva,Services,False
541123,Rene Soto,Femenino,2026-03-25,239.29,Antigua,Food,False
549203,Maria Paz,Femenino,2026-02-23,44.25,Guatemala,Services,False
572331,Pablo Perez,Masculino,2026-01-25,332.85,Amatitlan,Services,False
547385,Luis Garcia,Masculino,2026-03-14,396.31,Villa Nueva,Services,False
547903,Ana Soto,No Especificado,2026-01-09,369.82,Escuintla,Services,False
567894,Rene Soto,Masculino,2026-03-07,8531.46,Guatemala,Services,False
592662,Lucia Perez,Masculino,2026-02-18,347.64,Amatitlan,Retail,False
509423,Diego Ramirez,Masculino,2026-03-22,103.38,Antigua,Education,False
589111,Julio Morales,No Especificado,2026-03-24,221.9,Villa Nueva,Education,True
510391,Mario Lopez,Masculino,2026-03-18,375.74,Mixco,Education,False
591154,Ana Soto,Femenino,2026-01-27,340.48,Guatemala,Services,False
579847,Paola Morales,Femenino,2026-01-23,346.66,Villa Nueva,Services,False
534346,Rene Soto,Masculino,2026-01-23,325.34,Quetzaltenango,Food,False
586547,Mario Lopez,Masculino,2026-01-06,233.53,Amatitlan,Services,False
539088,Pedro Herrera,No Especificado,2026-02-27,94.16,Guatemala,Food,False
524974,Lucia Perez,Femenino,2026-02-01,427.86,Amatitlan,Retail,False
558101,Pablo Perez,Masculino,2026-03-19,347.8,Antigua,Services,False
507949,Jorge Castillo,Masculino,2026-02-16,294.68,Escuintla,Education,False
566633,Luis Garcia,Masculino,2026-03-16,329.37,Mixco,Education,False
563682,Mario Lopez,Masculino,2026-03-22,374.08,Quetzaltenango,Retail,False
565246,Rene Soto,No Especificado,2026-02-06,167.39,Mixco,Services,False
544548,Patricia Soto,Femenino,2026-02-09,34.42,Mixco,Education,False
554281,Rene Soto,Masculino,2026-03-06,376.26,Quetzaltenango,Services,False
587406,Pedro Herrera,Masculino,2026-03-28,246.72,Villa Nueva,Food,False
571048,Ana Soto,Femenino,2026-03-20,53.01,Antigua,Education,False
558878,Diego Ramirez,No Especificado,2026-01-14,280.66,Villa Nueva,Education,False
568376,Pablo Perez,Masculino,2026-01-05,146.39,Villa Nueva,Education,False
582230,Paola Herrera,Femenino,2026-01-16,318.61,Villa Nueva,Education,False
503272,Ana Mejia,Femenino,2026-02-03,234.94,Guatemala,Services,False
590163,Isabel Ramirez,Femenino,2026-03-24,289.78,Escuintla,Education,False
509355,Paola Morales,Femenino,2026-01-04,212.07,Escuintla,Education,False
535071,Ana Mejia,Femenino,2026-01-11,383.05,Guatemala,Retail,False
558551,Luis Garcia,Masculino,2026-02-05,104.52,Quetzaltenango,Food,False
558179,Isabel Ramirez,Femenino,2026-02-03,404.36,Amatitlan,Retail,False
588103,Pablo Perez,Masculino,2026-02-21,250.22,Amatitlan,Services,True
544062,Diego Ramirez,Masculino,2026-01-14,157.77,Quetzaltenango,Services,False
554259,Isabel Ramirez,Femenino,2026-03-15,185.2,Antigua,Retail,False
588324,Carlos Mendez,Masculino,2026-02-13,288.56,Quetzaltenango,Services,False
530732,Mario Lopez,Masculino,2026-02-21,38.54,Guatemala,Education,False
597714,Luis Garcia,Masculino,2026-03-15,297.51,Antigua,Retail,False
520823,Ana Soto,Masculino,2026-02-02,161.02,Mixco,Education,False
567361,Lucia Perez,Femenino,2026-01-03,373.05,Quetzaltenango,Food,False
579005,Pedro Herrera,Masculino,2026-02-20,340.63,Amatitlan,Services,False
537042,Ana Mejia,Femenino,2026-01-05,349.09,Guatemala,Services,False
546502,Lucia Perez,Femenino,2026-02-03,319.13,Guatemala,Education,False
549205,Ana Diaz,Masculino,2026-01-13,213.26,Guatemala,Services,False
580865,Pablo Perez,Masculino,2026-02-14,191.82,Guatemala,Education,False
505889,Rene Soto,Masculino,2026-01-17,36.81,Mixco,Education,False
532352,Pablo Perez,Masculino,2026-01-13,234.36,Quetzaltenango,Services,False
537985,Lucia Perez,Femenino,2026-01-02,311.19,Guatemala,Retail,False
534594,Pablo Perez,Masculino,2026-03-11,312.68,Quetzaltenango,Services,False
564592,Paola Morales,Femenino,2026-03-25,31.75,Guatemala,Retail,False
535714,Ana Soto,Femenino,2026-03-11,63.16,Mixco,Services,False
560873,Rene Soto,Masculino,2026-01-14,133.25,Mixco,Education,False
521668,Mario Lopez,Masculino,2026-01-17,388.59,Amatitlan,Services,False
552833,Maria Paz,Femenino,2026-02-13,267.41,Mixco,Food,False
522040,Jorge Castillo,Masculino,2026-01-26,194.55,Mixco,Retail,False
559340,Paola Herrera,Femenino,2026-02-12,312.39,Antigua,Education,False
509139,Carlos Mendez,Masculino,2026-02-19,386.89,Amatitlan,Retail,False
522414,Patricia Soto,Masculino,2026-02-26,369.22,Mixco,Services,False
531916,Rene Soto,Masculino,2026-03-01,237.97,No Especificado,Retail,False
596941,Monica Lopez,Femenino,2026-01-03,152.16,Escuintla,Services,False
567482,Paola Herrera,Femenino,2026-01-17,244.26,Villa Nueva,Food,True
594783,Oscar Rojas,Masculino,2026-03-07,55.62,Villa Nueva,Retail,False
571837,Pedro Herrera,Masculino,2026-01-09,51.93,Antigua,Retail,False
514788,Jorge Castillo,Femenino,2026-01-10,103.49,Antigua,Education,False
557878,Lucia Perez,Femenino,2026-03-26,250.22,Quetzaltenango,Services,True
584261,Rene Soto,Masculino,2026-01-03,48.21,Quetzaltenango,Food,False
527192,Ana Soto,Femenino,2026-03-03,48.04,Escuintla,Services,False
549198,Isabel Ramirez,Femenino,2026-01-21,133.52,Escuintla,Services,False
570752,Carlos Mendez,Masculino,2026-02-09,179.56,Amatitlan,Retail,False
548707,Paola Herrera,Femenino,2026-03-09,443.4,Amatitlan,Education,False
529327,Ana Soto,Femenino,2026-02-12,331.04,Escuintla,Retail,False
505583,Monica Lopez,Femenino,2026-02-24,21.95,Escuintla,Food,False
599878,Mario Lopez,Femenino,2026-01-09,209.46,Mixco,Services,False
572430,Patricia Soto,Femenino,2026-02-03,386.26,Guatemala,Food,False
528745,Patricia Soto,Femenino,2026-01-12,351.56,Guatemala,Services,False
580192,Julio Morales,Masculino,2026-03-28,287.09,Antigua,Services,False
584274,Patricia Soto,Masculino,2026-03-02,412.25,Villa Nueva,Retail,False
551710,Julio Morales,Masculino,2026-03-21,90.89,Amatitlan,Services,False
582314,Monica Lopez,Femenino,2026-01-20,8922.7,Amatitlan,Food,False
552508,Mario Lopez,Masculino,2026-01-07,328.27,Quetzaltenango,Retail,False
574015,Maria Paz,Femenino,2026-01-28,262.98,Antigua,Services,False
558706,Pablo Perez,Masculino,2026-03-01,402.3,Escuintla,Services,False
586688,Paola Herrera,Masculino,2026-02-05,251.9,Guatemala,Retail,True
542226,Ana Diaz,Femenino,2026-01-13,250.22,Guatemala,Services,True
510570,Paola Herrera,Femenino,2026-02-06,306.16,Guatemala,Retail,False
575756,Carlos Mendez,Masculino,2026-02-13,407.66,Guatemala,Food,False
525836,Ana Soto,Masculino,2026-03-21,202.11,Mixco,Food,False
547572,Ana Diaz,Femenino,2026-03-22,361.87,Quetzaltenango,Retail,False
584310,Ana Diaz,Masculino,2026-01-25,285.9,Antigua,Food,False
590009,Carlos Mendez,Masculino,2026-03-23,339.82,Villa Nueva,Education,False
514860,Isabel Ramirez,Femenino,2026-01-15,262.71,Amatitlan,Retail,False
522486,Mario Lopez,Femenino,2026-03-11,176.07,Guatemala,Food,False
531770,Lucia Perez,Femenino,2026-01-25,340.33,Quetzaltenango,Services,False
523945,Ana Soto,Femenino,2026-02-09,80.61,Mixco,Education,False
515881,Isabel Ramirez,Femenino,2026-01-14,267.57,Mixco,Education,False
561020,Pedro Herrera,Masculino,2026-03-20,82.8,Escuintla,Food,False
506453,Maria Paz,Femenino,2026-02-11,29.21,Escuintla,Education,False
504601,Ana Mejia,Femenino,2026-02-27,35.51,Guatemala,Food,False
567394,Carlos Mendez,Masculino,2026-02-24,262.05,Quetzaltenango,Services,False
523762,Carlos Mendez,Masculino,2026-01-13,286.12,Quetzaltenango,Food,False
551408,Isabel Ramirez,Femenino,2026-02-11,255.06,Guatemala,Food,False
513326,Mario Lopez,Masculino,2026-02-09,209.66,Guatemala,Retail,False
578259,Carlos Mendez,Masculino,2026-01-19,82.63,Quetzaltenango,Education,False
552814,Pablo Perez,Masculino,2026-02-19,159.26,Mixco,Education,False
575538,Maria Paz,Femenino,2026-02-06,253.63,Escuintla,Retail,False
552812,Pablo Perez,Masculino,2026-02-18,407.58,Amatitlan,Retail,False
534191,Pablo Perez,Masculino,2026-01-21,326.57,Escuintla,Food,False
520471,Diego Ramirez,Femenino,2026-02-26,399.89,Antigua,Services,False
507823,Isabel Ramirez,Femenino,2026-03-08,149.05,Quetzaltenango,Retail,False
562298,Lucia Perez,Femenino,2026-01-15,54.32,Villa Nueva,Retail,False
561815,Rene Soto,Masculino,2026-03-15,234.54,Villa Nueva,Food,False
555912,Pedro Herrera,Masculino,2026-02-16,386.73,Guatemala,Retail,False
544852,Oscar Rojas,Masculino,2026-01-28,415.38,Villa Nueva,Services,False
524663,Julio Morales,Femenino,2026-02-09,328.57,Antigua,Education,False
561440,Luis Garcia,Masculino,2026-03-02,433.75,Antigua,Services,False
543491,Isabel Ramirez,Masculino,2026-03-02,183.59,Amatitlan,Services,False
516952,Ana Diaz,Femenino,2026-03-22,432.57,Villa Nueva,Education,False
577095,Ana Soto,Femenino,2026-03-16,252.49,Escuintla,Education,False
566028,Pedro Herrera,Femenino,2026-03-07,275.87,Villa Nueva,Education,False
569844,Isabel Ramirez,Femenino,2026-01-14,117.66,Amatitlan,Education,False
518457,Jorge Castillo,Masculino,2026-03-22,244.26,Mixco,Food,True
522220,Mario Lopez,Masculino,2026-03-06,380.47,Guatemala,Education,False
521675,Maria Paz,Femenino,2026-01-10,204.34,Guatemala,Education,False
537341,Monica Lopez,Femenino,2026-01-21,380.4,Guatemala,Services,False
580921,Patricia Soto,Femenino,2026-01-05,176.95,Amatitlan,Services,False
538120,Paola Herrera,Femenino,2026-01-06,97.82,Villa Nueva,Services,False
564634,Ana Soto,Masculino,2026-03-16,318.17,Quetzaltenango,Retail,False
522117,Julio Morales,Femenino,2026-03-07,284.3,Antigua,Food,False
505267,Ana Soto,Femenino,2026-02-03,135.79,Quetzaltenango,Retail,False
545967,Julio Morales,Masculino,2026-02-21,278.17,Escuintla,Services,False
516382,Isabel Ramirez,Femenino,2026-01-10,144.09,Antigua,Services,False
527998,Carlos Mendez,Masculino,2026-03-28,71.72,Amatitlan,Services,False
567088,Julio Morales,Masculino,2026-02-05,163.95,Villa Nueva,Services,False
570323,Patricia Soto,Femenino,2026-02-02,283.21,Guatemala,Education,False
556002,Pedro Herrera,Femenino,2026-03-01,326.52,Villa Nueva,Food,False
566364,Jorge Castillo,Masculino,2026-03-19,127.24,Amatitlan,Food,False
594619,Carlos Mendez,Femenino,2026-03-20,440.84,Mixco,Food,False
574756,Pedro Herrera,Masculino,2026-01-23,8641.15,Guatemala,Retail,False
536760,Julio Morales,Masculino,2026-02-06,61.37,Villa Nueva,Services,False
564641,Jorge Castillo,Masculino,2026-03-06,439.85,Guatemala,Food,False
540496,Paola Herrera,Femenino,2026-02-06,139.93,Guatemala,Food,False
569630,Maria Paz,Femenino,2026-03-08,72.44,Mixco,Education,False
591339,Carlos Mendez,Masculino,2026-03-22,98.08,Quetzaltenango,Food,False
528705,Patricia Soto,Femenino,2026-02-26,367.11,Villa Nueva,Food,False
522275,Julio Morales,Masculino,2026-03-24,22.66,Mixco,Services,False
577701,Paola Herrera,Femenino,2026-01-23,240.26,Quetzaltenango,Retail,False
542672,Oscar Rojas,Masculino,2026-01-09,21.85,Antigua,Services,False
500768,Oscar Rojas,Femenino,2026-01-22,400.73,Guatemala,Services,False
558643,Ana Diaz,Femenino,2026-01-07,373.89,Escuintla,Education,False
550779,Rene Soto,Femenino,2026-01-01,344.32,Villa Nueva,Retail,False
568745,Jorge Castillo,Femenino,2026-03-19,251.9,Quetzaltenango,Retail,True
