id_cliente,nombre,genero,fecha_registro,gasto_q,ciudad,categoria
505673, Paola Morales,f,2026-02-27,"440,68",Quetzaltenango ,Retail
510998,carlos mendez, M ,2026-03-24,58.04, Mixco,Education
541212,Diego Ramirez,M,2026-01-22,362.26,VILLA NUEVA,Services
586816, patricia soto , F ,2026-01-22,133.37, Escuintla,Services
570831,LUIS GARCIA,F,2026-02-17,"265,10",Antigua ,Services
523082,PEDRO HERRERA,f,2026-03-28,"335,42",Quetzaltenango,Retail
509983,Julio Morales, f ,2026-02-26,"251,50",GUATEMALA  ,Education
596549, jorge castillo, m ,2026-01-19,61.69,Amatitlan,services
547930,ISABEL RAMIREZ , m ,2026-03-28,294.82,Mixco,Retail
546135,Ana  Diaz,f,2026-03-01,181.66,Amatitlan,Food
576895,DIEGO RAMIREZ,m,2026-03-08,5439.21,ANTIGUA,Food
552030,Patricia Soto,f,2026-03-12,104.36, Amatitlan,Education
501510, Patricia Soto,f,2026-03-24,45.59,Villa Nueva,EDUCATION
587037,Isabel Ramirez , M ,2026-01-10,,  Amatitlan,Services
563156, carlos mendez,,14/02/2026,"82,34",GUATEMALA,Education
579842,Rene Soto,f,2026-01-22,"153,90",Escuintla,Food
550900,paola  herrera, f ,2026-02-18,,Mixco,Education
516316,Jorge Castillo, m ,2026-02-20,"284,27",Quetzaltenango,Retail
518745,Ana Diaz, f ,2026-03-10,"7558,29",Escuintla,EDUCATION
505905,Oscar Rojas, m ,2026-01-03,339.48,Villa Nueva,Services
510760,Luis Garcia, m ,04/03/2026,38.09, Quetzaltenango ,Retail
545160,Oscar Rojas,m,2026-01-27,344.70,Quetzaltenango,Retail
524328,Maria Paz,f,18/02/2026,"108,63",antigua ,Food
548784, Rene Soto ,M,2026-03-01,289.46,Guatemala,Food
542733,Paola Morales,m,2026-02-08,182.45,Antigua ,Education
598880,ana soto,f,2026-02-14,45.35,Guatemala ,Services
512472,Maria Paz, m ,23/01/2026,,Quetzaltenango ,SERVICES
573356,Luis Garcia, F ,2026-03-11,"444,69",Quetzaltenango,FOOD
505193,Isabel Ramirez, m ,2026-02-21,,null,retail
534957,Ana Soto,f,2026-01-10,,Escuintla,Retail
540071,PAOLA MORALES,f,2026-02-12,,Escuintla,education
530663,Jorge Castillo, m ,2026-01-13,6746.76,Amatitlan,Food
574693,Jorge Castillo, m ,2026-02-25,"228,86",Guatemala,Services
571707,PATRICIA SOTO,f,2026-03-19,74.96,Villa Nueva ,Retail
588511,Julio Morales, m ,2026-03-21,237.23,guatemala,Services
534801,Jorge Castillo ,m,14/01/2026,56.01,Villa Nueva,Education
505199,Julio Morales,m,2026-03-01,332.47,Antigua ,education
543785,Ana Mejia ,f,2026-01-17,239.48,Mixco,EDUCATION
552012,ANA MEJIA, f ,2026-01-04,417.58,Guatemala,Retail
583015, julio morales,M,10/02/2026,328.04,Quetzaltenango,Services
558949,Mario Lopez, M ,2026-01-25,145.01, amatitlan,Services
524697,Pablo Perez,F,2026-03-04,"274,11",Guatemala,education
513616,Ana  Soto,F,2026-01-08,424.10,ESCUINTLA ,Education
518257,Isabel Ramirez, m ,2026-02-16,"259,74",quetzaltenango,Food
599423,Rene  Soto, M ,2026-01-07,"75,45", Guatemala,Education
529070,Oscar Rojas,m,2026-01-13,"4029,95",MIXCO,Education
551922,Ana Soto,F,2026-03-26,48.23,Quetzaltenango,services
568939,Paola Herrera,m,2026-03-28,347.71,Antigua,Services
505884,Ana  Mejia,F,2026-03-13,"5576,60",Amatitlan,Food
511418,Diego Ramirez,m,2026-02-02,436.48,Guatemala,Services
568331,Patricia Soto , f ,10/03/2026,406.34,Amatitlan,Food
508079,Monica Lopez, f ,2026-02-08,141.63,Villa Nueva,Food
535994,DIEGO RAMIREZ, m ,2026-03-22,120.06,Amatitlan,Retail
503145,Isabel Ramirez, f ,2026-03-04,176.86, Amatitlan ,Food
538798, Ana Mejia,f,2026-02-04,"132,41",Quetzaltenango,Retail
530711,Monica  Lopez , f ,2026-03-19,201.16,Amatitlan,food
593896,Patricia Soto, f ,2026-02-11,168.02,Antigua,FOOD
535988, rene soto,m,2026-03-12,389.58,Guatemala,Education
502536,Paola Herrera, f ,2026-01-13,70.07,Amatitlan,Retail
509545,  Ana Diaz,F,2026-02-15,"219,85", Escuintla ,RETAIL
520375,Julio Morales, m ,2026-03-20,70.36,villa nueva,Retail
590999,DIEGO  RAMIREZ, f ,27/01/2026,237.91,villa nueva,Food
514002,JULIO MORALES, f ,2026-03-24,"187,18",Amatitlan  ,Food
521149,Patricia  Soto ,m,2026-03-01,"31,69",quetzaltenango,Services
577117, PAOLA HERRERA,F,2026-01-25,382.31,Guatemala,Food
520624, Jorge Castillo,m,25/01/2026,,Mixco,Retail
596610,Lucia Perez, M ,2026-01-27,100.55, VILLA NUEVA,food
548122,Lucia Perez , f ,2026-02-09,"327,00",ESCUINTLA,Food
541978,Diego Ramirez, m ,2026-03-28,"440,33",ESCUINTLA,Food
574130, Ana Soto,F,2026-01-14,"402,37",Mixco,services
508170,Julio  Morales,f,2026-01-23,283.03,Mixco,Education
587543,Lucia Perez, M ,2026-01-27,233.64,Mixco,Education
592567,Patricia Soto , f ,16/02/2026,"99,49",Mixco,Services
590082,Pedro Herrera,M,03/01/2026,"122,09",Guatemala,Education
544199,luis garcia, m ,21/03/2026,86.70,Quetzaltenango ,Education
552487,Ana Diaz,f,14/03/2026,363.40, guatemala,FOOD
592273, Ana Mejia, f ,2026-03-07,"217,63",Escuintla,Education
510239,diego ramirez,f,2026-03-28,"229,60",Guatemala,Services
514976,Lucia Perez,F,19/01/2026,138.16,escuintla,education
509569,Maria Paz,f,09/01/2026,"84,72",Antigua,SERVICES
589619, Ana Soto,M,2026-02-04,"45,05",Villa Nueva,Retail
555237,pedro herrera,F,2026-01-19,"329,98",villa nueva ,Education
535050,Monica Lopez, f ,2026-03-12,"258,25",Antigua,Education
579433,Monica  Lopez, f ,2026-03-08,,MIXCO,Services
558429,Julio Morales, m ,2026-02-17,"322,10",Villa Nueva,Education
528050,patricia soto,f,24/02/2026,"223,89",quetzaltenango,EDUCATION
545690,Mario Lopez,m,2026-01-20,"27,40",Quetzaltenango,Retail
591185,Pedro Herrera , m ,11/02/2026,389.95,Mixco,Retail
526763,Ana Mejia , F ,2026-01-22,"123,13",Escuintla,Education
575096, Pedro Herrera,M,2026-03-07,"100,01", GUATEMALA,Services
506360,Paola Herrera, f ,2026-02-08,"112,41",Villa Nueva,Food
545473,Mario Lopez,M,2026-02-12,292.39,Escuintla,Education
547082, Pablo Perez, f ,2026-03-28,186.82,Amatitlan,Food
571588,Monica  Lopez, f ,11/01/2026,"337,15",Mixco,Food
567581,Luis Garcia,m,15/01/2026,205.86,Amatitlan ,EDUCATION
535276,Ana Mejia,f,2026-01-08,348.33,Guatemala,food
585299,Jorge Castillo, f ,2026-01-11,"143,53", Villa Nueva ,Food
582616,Paola Herrera,F,2026-02-20,170.50, Antigua,Education
504142,Ana Mejia,f,2026-01-25,"404,57",Escuintla,Education
555409,Ana Soto, f ,27/03/2026,136.24,Quetzaltenango,Retail
501324,Oscar Rojas, m ,2026-01-11,237.02,quetzaltenango,Food
590466, Isabel Ramirez,F,06/02/2026,"123,70",Mixco,RETAIL
542834, Rene Soto, m ,2026-02-09,"139,19",GUATEMALA,Services
513307,Julio Morales,M,2026-02-06,229.31,Escuintla,retail
548948,Pablo Perez,m,2026-03-08,"287,22",Antigua,Retail
538279,Ana Diaz, f ,2026-03-10,334.01,Quetzaltenango,retail
577446,Monica Lopez,F,2026-02-20,, Guatemala,Food
544533,Isabel Ramirez, f ,2026-03-25,73.03,Amatitlan,Education
546323, Ana Diaz, f ,2026-03-07,204.49,Antigua,FOOD
532725, Luis Garcia,f,2026-02-07,362.01,AMATITLAN,Retail
554270,RENE SOTO,m,2026-02-15,411.89,Antigua,Education
537892,ANA MEJIA,F,2026-02-11,"137,97",Mixco,Food
543973,Ana Soto,m,11/01/2026,219.17,guatemala,SERVICES
566532,Lucia Perez,f,2026-01-22,149.68,Escuintla ,Services
580916,Monica Lopez, m ,28/02/2026,132.85,Guatemala,Retail
567595,Maria  Paz, f ,2026-03-11,"399,26",Antigua,Food
558731, Mario Lopez , m ,2026-03-17,419.36, Quetzaltenango,EDUCATION
516648,Maria Paz,f,2026-03-12,377.64,Escuintla ,Education
542103,Mario Lopez,m,2026-03-15,69.57,Guatemala,Retail
578827,Ana  Mejia,M,14/02/2026,154.46,ANTIGUA,Services
596598,Paola Herrera,f,2026-02-03,245.19, Guatemala,Services
536778,Monica Lopez,f,2026-03-14,396.55,Villa Nueva,Retail
502726,LUIS GARCIA,m,2026-01-15,"92,21",Guatemala,education
526871,Mario Lopez, m ,2026-03-17,299.13,Antigua,services
508066, jorge castillo,M,2026-03-13,,quetzaltenango,Education
540447,JORGE CASTILLO , f ,27/02/2026,"133,59",VILLA NUEVA,Services
583198,Ana  Soto, f ,15/02/2026,"328,97",Quetzaltenango,Food
527808,Ana Mejia ,f,2026-02-11,130.34,Antigua ,Services
566653,Luis Garcia,m,2026-03-20,183.20,ANTIGUA,Services
590990,Carlos Mendez,m,2026-01-04,"5491,40",ANTIGUA,SERVICES
577767, Monica Lopez , F ,2026-02-20,40.76, quetzaltenango,Services
538324,PAOLA MORALES, f ,2026-03-01,27.43, amatitlan,Retail
537749,Ana Soto,f,2026-02-09,"409,10",Escuintla ,Services
522575,Ana Mejia,F,2026-01-06,270.92,mixco ,Education
523106,Oscar Rojas,m,2026-02-26,123.24,Mixco,Education
535905,Isabel  Ramirez , F ,2026-03-26,"248,36",antigua,Food
578078,  Paola Morales, f ,2026-02-14,"95,25", Mixco,Food
572181,Diego Ramirez,m,2026-02-07,444.79,Villa Nueva,Retail
588636,Ana Mejia,f,2026-02-23,"68,43",Mixco,Retail
508322,Lucia Perez , f ,2026-02-09,351.59,VILLA NUEVA,Education
573723,Pedro Herrera, m ,2026-01-24,22.71,Villa Nueva,Retail
566616,Rene  Soto, m ,16/03/2026,317.18,AMATITLAN ,RETAIL
533253,Mario Lopez, M ,2026-03-24,"254,42",ESCUINTLA,Services
534653,Carlos Mendez,m,2026-03-03,130.04, Mixco,SERVICES
534111,Julio Morales,m,2026-01-28,140.55,Quetzaltenango,SERVICES
569661, Paola Morales, f ,2026-01-19,159.34,Mixco ,Education
504586,Luis Garcia, m ,2026-03-02,"217,44",ANTIGUA,Retail
546022,ana soto,f,2026-01-22,"380,66",Amatitlan,Food
587765,Maria Paz,f,28/03/2026,5508.08,Villa Nueva,Retail
520376,Rene Soto ,m,2026-01-16,"307,34",Escuintla,Education
562081,Lucia  Perez,,2026-01-26,"347,51",Quetzaltenango,Retail
529638,Lucia Perez , f ,2026-03-17,104.39,Villa Nueva,Retail
539702,Oscar  Rojas , m ,27/01/2026,"296,88",Escuintla ,Food
517534,Isabel Ramirez, f ,2026-02-14,173.79,Guatemala,SERVICES
540825,Rene Soto, m ,2026-01-01,418.37,Amatitlan ,Services
525275, JORGE CASTILLO,M,02/03/2026,,MIXCO,Services
586423,Pedro Herrera ,M,2026-02-08,"137,66",Antigua,Retail
525583, julio morales,m,2026-02-02,"309,71",Escuintla,EDUCATION
511959, Isabel Ramirez,F,2026-01-23,"243,88",Villa Nueva,Education
546708,Isabel Ramirez,f,2026-01-07,121.38,mixco,Education
580413,Ana Soto, m ,18/02/2026,442.86,Amatitlan,retail
519094,PAOLA MORALES ,F,2026-01-21,175.40,Villa Nueva,Education
599284,Mario Lopez ,m,2026-03-08,"246,79", Amatitlan ,Education
583568, oscar rojas, m ,2026-03-11,80.38,Antigua,Retail
544517,Mario Lopez ,m,2026-03-28,353.91, Quetzaltenango,FOOD
594480,Julio Morales,M,2026-03-11,"321,73", Antigua,Education
598953,Mario Lopez, m ,27/01/2026,"25,09",Antigua,Services
507112,Monica Lopez,,2026-01-27,"328,95",Quetzaltenango,Services
562831,luis garcia,m,08/02/2026,"129,80",Mixco,Education
534306,Ana Diaz,f,27/02/2026,"346,11",ANTIGUA,RETAIL
508063,Pablo  Perez ,f,2026-02-11,241.31,Mixco,FOOD
579154,monica lopez, M ,05/03/2026,"147,44",Escuintla ,Services
593915,Isabel Ramirez,f,2026-03-06,"405,95",MIXCO ,EDUCATION
506436,Paola  Herrera, M ,2026-01-03,320.86, Mixco,Food
569205,Luis Garcia,m,22/02/2026,243.48,antigua,retail
542724,Paola Herrera,f,2026-03-23,144.26,VILLA NUEVA,Food
537776, Pablo Perez, m ,2026-03-05,261.89, Quetzaltenango,Services
586856,Carlos Mendez,M,26/02/2026,320.55,Antigua ,Education
572241, Diego Ramirez,m,2026-02-03,135.75,Villa Nueva,Food
523395,Ana Soto ,F,05/03/2026,34.15, Guatemala,Retail
502934,Julio Morales,m,2026-03-03,"341,01",Guatemala ,FOOD
559953,Oscar Rojas , m ,09/01/2026,135.92,GUATEMALA,education
598805,Isabel Ramirez,,2026-03-01,280.75,Villa Nueva,Education
572264, Rene Soto,M,2026-03-14,101.25, Villa Nueva,Services
540553,Rene Soto, f ,2026-02-22,"416,86",Escuintla,Food
537842,PATRICIA SOTO, M ,2026-02-23,278.70, Villa Nueva,Education
568516,Isabel Ramirez,F,09/01/2026,"147,08",Quetzaltenango,Retail
519456,Rene Soto,m,22/02/2026,285.18,GUATEMALA,Education
588650,Ana Diaz,F,2026-03-02,"442,20",Quetzaltenango ,Retail
547383, Oscar Rojas,m,21/03/2026,324.96,Villa Nueva,EDUCATION
594146,MARIO LOPEZ,m,2026-02-14,"234,97",antigua,Food
575347,Diego Ramirez,m,2026-03-04,"24,41",Escuintla,Education
535744,Rene Soto,F,2026-01-01,290.21,Escuintla ,Services
568264,ANA MEJIA, f ,2026-02-20,"111,22",ESCUINTLA,Services
516176, CARLOS MENDEZ,F,2026-03-21,60.35,   ,Services
583787,Ana Mejia, m ,2026-03-21,372.18,amatitlan,Retail
531027,Paola Herrera,f,2026-02-16,"242,88",Mixco,FOOD
504547,Ana Soto, f ,2026-01-10,383.43, Amatitlan,Food
559301,Mario Lopez,m,2026-02-04,"49,54",Escuintla,Food
548361,julio morales, M ,25/03/2026,"326,66",Escuintla,Retail
570734,Pablo Perez,f,2026-02-07,257.23,Quetzaltenango,Services
517437,Maria Paz,F,2026-03-24,370.14, Escuintla,Food
583382,Rene Soto ,,2026-02-15,97.78, Guatemala ,FOOD
577076, Monica Lopez, f ,2026-03-01,413.95,MIXCO,RETAIL
593907,diego ramirez,M,24/03/2026,"363,06",Escuintla,Food
515521,Pablo Perez,m,2026-02-16,109.78,quetzaltenango,SERVICES
544420,Paola Herrera,m,2026-01-13,252.30,Antigua,Food
501430,Diego Ramirez,m,2026-03-15,"272,28",Escuintla ,Retail
535984,Paola Morales, F ,2026-02-16,183.06,Villa Nueva,Food
506513,Diego Ramirez,m,2026-01-26,341.19,Villa Nueva,Retail
545919,Maria Paz,m,2026-01-04,"447,59",Villa Nueva ,Education
524461,Oscar Rojas,M,2026-02-14,"419,31",Antigua,Education
529825,Paola  Morales , f ,2026-01-01,"212,78",Mixco,SERVICES
536728,Diego Ramirez,m,2026-03-20,281.64,Escuintla,Services
520667,Ana Mejia ,f,2026-02-16,181.91,Antigua,services
585840,Luis Garcia , M ,2026-01-19,109.53,  mixco,Food
540814,Maria Paz,f,2026-02-07,"392,94",AMATITLAN ,Services
505415, Ana Mejia,f,2026-02-23,131.88, ANTIGUA,Retail
509277,Maria Paz,f,23/03/2026,232.25,Mixco,Education
594040,Luis Garcia,f,2026-01-15,"447,88",  Antigua,Food
567739,Patricia Soto, f ,2026-02-20,"207,18",villa nueva,Services
544926,Ana Soto,f,2026-02-05,"371,59",Quetzaltenango,Food
563043,Lucia Perez,m,2026-02-08,91.56,Guatemala,SERVICES
526691,LUCIA PEREZ, f ,2026-01-09,344.21,Quetzaltenango,Education
599583,Isabel Ramirez ,F,2026-01-03,"383,62",Villa Nueva ,Food
553616,Paola Herrera, f ,2026-01-02,"389,34",QUETZALTENANGO,Food
538141,Ana Mejia, f ,27/01/2026,349.25,Amatitlan,Retail
526312,PAOLA HERRERA,m,2026-03-08,,ANTIGUA,Food
507873,Pablo Perez, F ,14/02/2026,66.93,quetzaltenango,food
521600,Paola Herrera,F,28/01/2026,"72,85",ANTIGUA,Food
575263,Mario Lopez,M,2026-02-24,273.73, Escuintla,Retail
514740,Diego  Ramirez, m ,18/03/2026,297.26,villa  nueva,Retail
590891,Pedro Herrera,m,14/03/2026,120.89,Villa Nueva,services
509039,Paola Herrera,f,2026-01-04,305.91,escuintla,Retail
583389,Ana Soto,f,12/03/2026,, Escuintla,Education
562706,Paola  Morales,f,2026-01-27,189.25,Amatitlan,RETAIL
531934,Paola Herrera, f ,15/03/2026,"271,54",  villa nueva,Services
540040,Carlos Mendez,F,16/03/2026,256.40,AMATITLAN,Services
587290,Jorge Castillo,,2026-02-10,"441,95",Escuintla,Food
574976,Mario Lopez, f ,2026-01-05,86.17,Antigua,Education
597466, Mario Lopez, m ,03/01/2026,352.55,Mixco  ,retail
589878, Rene Soto, m ,23/02/2026,,Guatemala,Retail
560842,Carlos Mendez, m ,2026-03-09,"92,00",GUATEMALA,Education
576487,Paola Herrera , F ,2026-01-04,427.38,AMATITLAN,Retail
528212,Jorge Castillo,m,2026-03-02,390.71, Mixco ,Education
564903,Monica Lopez,,2026-01-10,"426,59",Guatemala,Education
583322, ANA DIAZ, f ,2026-02-19,"273,27", Quetzaltenango,Services
549365,Patricia Soto, m ,2026-01-18,"395,26",Villa Nueva,Education
528456,Pablo Perez,F,2026-02-16,22.77,Mixco,services
521601, Lucia Perez, f ,2026-01-16,432.58,VILLA NUEVA,Food
577889,Ana  Diaz,f,2026-02-12,151.60,Villa Nueva,Food
530393,DIEGO RAMIREZ ,M,02/03/2026,327.38,Villa Nueva,Education
546537, Jorge Castillo, m ,2026-01-23,"251,76",Quetzaltenango,Food
578322,Maria Paz,F,2026-02-15,157.55,Villa Nueva,Education
506230, Mario Lopez,f,2026-02-11,271.70,AMATITLAN,Retail
592992,Ana Diaz, f ,2026-03-01,287.02,escuintla,Education
531360,Monica Lopez , F ,2026-01-27,218.21, Amatitlan,Retail
548689,Julio  Morales,m,2026-01-05,"439,24",Escuintla,SERVICES
560809,Ana Mejia,F,2026-01-12,28.54,Guatemala,Education
544506, Isabel Ramirez,f,2026-03-17,"140,72", Amatitlan,Food
535600,Diego Ramirez,m,2026-02-20,"173,84",Villa Nueva,Food
597584,oscar rojas,m,2026-02-11,416.15,Amatitlan,education
509970,julio morales,M,2026-03-08,"397,39",Escuintla,FOOD
513182,Paola Morales, F ,18/01/2026,339.98,mixco,Services
586277,Pablo Perez, f ,08/03/2026,26.84,Guatemala,services
574761,Ana Diaz,f,2026-01-14,279.43,Escuintla,Retail
599763, Julio Morales,M,2026-01-28,352.57,Quetzaltenango ,Retail
579215,Mario Lopez, M ,2026-02-18,"446,15",Guatemala,Retail
564659,patricia soto ,f,2026-03-01,37.22,Villa Nueva,Services
559635,Luis Garcia,M,2026-01-13,"137,37",Mixco,Food
510800,Maria Paz,f,2026-01-14,"387,32", AMATITLAN,Services
525400,Paola Herrera, F ,2026-02-09,291.23,ESCUINTLA,Services
522769,Ana Soto, m ,2026-03-19,,Mixco ,Services
523440,Ana Mejia, f ,2026-01-20,349.61,Villa Nueva,Retail
524518,ANA MEJIA,m,2026-03-21,"298,41",Guatemala,SERVICES
569335,Lucia Perez, m ,2026-01-02,296.38,QUETZALTENANGO,Food
501412,Julio Morales,m,2026-01-17,82.64,MIXCO ,Food
579826,Mario Lopez, f ,2026-03-08,31.93, Mixco,Food
515097,Ana Soto,f,12/02/2026,"132,95",Quetzaltenango,Food
578407,Ana Mejia, f ,2026-03-03,"221,81",Villa Nueva,Retail
581089, Mario Lopez, m ,2026-02-11,"121,50",Quetzaltenango ,Food
503429,Lucia Perez,f,2026-02-28,"85,29",QUETZALTENANGO,education
597133,Isabel Ramirez, f ,2026-01-15,108.51,Mixco,Services
562723,ANA SOTO,F,2026-03-27,59.16,GUATEMALA,Education
546778,Lucia Perez,F,2026-03-18,"84,11",Guatemala  ,Services
583398,Mario Lopez,F,21/03/2026,,Antigua,RETAIL
563042, Pedro Herrera,M,2026-01-20,"267,06",Antigua,Services
509169,LUCIA PEREZ ,f,2026-03-06,"433,71",Antigua ,Services
502087,Ana Soto,F,2026-01-14,"219,14",Villa Nueva,Food
570937,Ana Mejia,M,2026-02-10,"270,74",Escuintla,Food
572554, Mario Lopez, M ,2026-03-01,182.30, ANTIGUA,Food
525681,Isabel Ramirez,F,03/03/2026,404.37,ANTIGUA  ,Food
582042,Rene Soto,m,2026-01-27,,Amatitlan,Retail
576756,Luis Garcia, M ,2026-03-01,"312,91",Antigua,Education
590854,Patricia Soto,f,2026-02-01,"136,09", Quetzaltenango,Education
587525, PAOLA MORALES,f,2026-01-18,"32,83",amatitlan,Retail
599153,ANA MEJIA,F,2026-02-17,"187,73", Villa Nueva,Services
530346,Paola Morales, F ,2026-01-09,61.26,ANTIGUA,retail
583829,Maria Paz,m,2026-02-22,"345,57",Mixco,Services
599671,CARLOS MENDEZ ,m,2026-01-15,"172,69",ESCUINTLA,Education
525333,Diego  Ramirez,F,2026-03-08,"310,36",GUATEMALA,Education
557145,Rene Soto,m,2026-01-05,"56,53", Antigua ,Food
568664,JORGE CASTILLO,m,2026-03-04,225.46,Quetzaltenango  ,Services
558809,Isabel Ramirez,f,13/02/2026,"231,81",Antigua,Services
520783,Rene  Soto,M,2026-01-10,,ANTIGUA,Retail
544177,Paola Herrera,F,2026-01-01,"437,72",Quetzaltenango,RETAIL
515806,Paola  Morales ,f,2026-03-18,"147,20",Antigua,Services
562903,Pedro Herrera, f ,2026-03-04,144.87,Villa Nueva,Services
576852,Julio Morales ,M,2026-02-11,367.04,Quetzaltenango,Services
562255,  OSCAR ROJAS, M ,2026-03-26,423.58,Mixco,EDUCATION
550208,Julio Morales ,m,2026-03-20,"103,29",Escuintla ,Retail
528605,Carlos Mendez, m ,2026-02-17,"79,51",Mixco ,Services
576168,LUIS GARCIA, M ,18/02/2026,31.42,Mixco,SERVICES
502195,Patricia Soto,F,25/02/2026,82.04,escuintla,Education
533544,MARIA PAZ, f ,2026-01-28,156.27, Quetzaltenango,Education
575803, luis garcia,M,2026-01-08,"116,27", Antigua,Services
573579,Oscar Rojas, M ,27/01/2026,164.14,Guatemala,Food
595202,Mario Lopez,M,2026-01-23,,Antigua,Retail
596507,Isabel Ramirez,m,12/03/2026,262.39,Mixco,Education
509674,Julio Morales,M,2026-03-01,403.60,Villa Nueva,Retail
594837,Patricia Soto, f ,2026-02-06,296.93,ANTIGUA,Education
556231,ANA SOTO , F ,2026-01-26,"39,58",AMATITLAN,Education
597045,Pablo Perez,m,01/03/2026,132.18,Mixco,Food
597950,Pablo Perez, M ,07/01/2026,,Amatitlan,Services
574659, Luis Garcia ,m,2026-03-07,408.78,  ANTIGUA,Services
523916,julio morales,,2026-02-13,382.65, Amatitlan,food
538134, Oscar Rojas,m,18/02/2026,382.28,Mixco ,education
511685,Isabel Ramirez, f ,2026-03-15,423.03,Guatemala,SERVICES
538847,Pablo Perez,m,2026-01-25,"164,76",Amatitlan,SERVICES
564659,patricia soto ,f,2026-02-15,37.22,Villa Nueva,Services
546963,PAOLA MORALES ,F,2026-03-04,"338,11",Antigua,FOOD
578135,Luis Garcia,f,2026-02-18,119.26, Escuintla,retail
544067,Ana Soto, m ,02/03/2026,86.17,mixco,Education
563758,julio morales,m,2026-01-07,182.58,Antigua,Retail
594927,Carlos Mendez,m,03/01/2026,"40,52",Antigua,Services
530286,rene soto,M,2026-01-02,342.20,Villa Nueva,Food
554147,Paola Herrera,F,2026-02-12,373.15,Amatitlan,Education
513473,Paola Herrera,F,2026-02-01,"161,41",Guatemala,Education
521282, Diego Ramirez,M,23/01/2026,"101,18",Guatemala,Education
525980,Jorge Castillo, m ,2026-03-08,165.52,Amatitlan,food
548333,JORGE CASTILLO ,m,17/02/2026,"382,53",Amatitlan,Retail
548462,PAOLA MORALES ,F,12/03/2026,448.38, Quetzaltenango,Education
553740,JULIO MORALES, m ,02/01/2026,292.03,Guatemala,SERVICES
566266,rene soto,M,2026-02-23,411.26,quetzaltenango ,Education
552021,Maria Paz , f ,2026-01-28,201.86,Quetzaltenango,Food
538811,PABLO PEREZ, m ,2026-03-01,"316,52",Antigua,Retail
563985,Jorge Castillo,m,2026-03-26,"352,13",Quetzaltenango,Services
573451,Pablo Perez,F,2026-02-26,"249,77", Quetzaltenango ,Services
550188,Rene Soto , m ,2026-01-03,,Amatitlan,Retail
584798,Maria  Paz ,f,2026-02-21,"347,65",villa nueva,SERVICES
555673,RENE SOTO,M,2026-01-10,"118,88",Guatemala ,EDUCATION
542057,Ana Mejia, F ,2026-03-13,"286,61",Escuintla,Food
524220,Isabel Ramirez,F,2026-01-09,, Antigua ,Services
536888,Patricia Soto,F,2026-02-18,365.75,Villa Nueva,Services
548730,ANA MEJIA,F,2026-03-01,"106,66",quetzaltenango,Services
550801,LUCIA  PEREZ,F,2026-03-10,211.38,AMATITLAN ,Education
535148,Pedro Herrera, M ,2026-01-07,"136,65",Guatemala,Education
522365,Paola Morales, m ,2026-02-17,"119,41", Mixco,Food
538677,Monica Lopez,f,2026-02-16,"335,49",Mixco,Education
584347,Paola Morales, F ,2026-02-04,134.94,Guatemala,RETAIL
572662,Jorge Castillo,F,2026-02-01,"187,50",MIXCO,Retail
541236,Oscar Rojas,F,04/03/2026,255.40,Guatemala,FOOD
558151,Isabel Ramirez, F ,19/02/2026,223.09,Escuintla,Retail
517440,Oscar Rojas,M,2026-02-05,387.14,Mixco ,RETAIL
553660,  Pedro Herrera, m ,2026-02-09,"160,19",Escuintla,Retail
590609, Paola Morales,f,2026-01-01,"38,83",Antigua,Retail
526152,Ana Mejia,f,2026-02-04,364.64, Quetzaltenango,Retail
590112,carlos mendez,,2026-03-22,446.88,Antigua ,Food
520671,Carlos Mendez,F,2026-02-19,"193,42",Quetzaltenango,Education
597000, Oscar Rojas,M,2026-01-25,299.76,mixco,Services
545447,Pablo Perez, m ,2026-01-10,"368,36",Guatemala,Services
584223,MARIA PAZ,F,2026-01-18,"6613,89",QUETZALTENANGO,Food
512527,Isabel Ramirez,,2026-01-12,"201,64",  Antigua,FOOD
552700,Julio Morales ,M,25/01/2026,"300,52",Quetzaltenango  ,Services
504484,JORGE CASTILLO,M,14/03/2026,"285,18",Amatitlan,Education
526583,ANA SOTO,F,2026-02-24,30.72, AMATITLAN,Education
585349,Isabel Ramirez, m ,2026-01-11,278.18, GUATEMALA,Food
535171,Rene Soto,m,2026-02-07,"170,38",VILLA NUEVA,Education
504921,Diego Ramirez,f,2026-02-01,"64,07",ESCUINTLA ,SERVICES
563629,Luis Garcia, M ,2026-01-21,, Villa Nueva,Services
553785,Ana  Soto, f ,2026-03-13,145.80,Villa Nueva,Food
571364,Lucia  Perez, M ,2026-01-09,"239,99",MIXCO ,education
587018,Ana Diaz ,f,2026-03-22,138.34,Villa Nueva,SERVICES
578137,Rene Soto,m,2026-01-28,"33,17",Mixco,Services
578241,Jorge Castillo, f ,2026-03-25,212.51,Amatitlan,Retail
598189,Monica Lopez,F,2026-01-20,68.99, Villa Nueva,SERVICES
569809,Pedro Herrera, m ,07/02/2026,79.61,Mixco,Retail
541872,Oscar Rojas,f,2026-02-09,"343,20",VILLA NUEVA,Services
572909,Luis Garcia, M ,2026-01-13,,Antigua,Services
590373,Monica Lopez,F,2026-02-04,"247,61",amatitlan,Services
556664,Jorge Castillo,m,27/03/2026,102.96,Quetzaltenango,Education
585489,Mario Lopez,m,2026-01-12,297.04,Mixco,Services
553741,Jorge Castillo ,m,23/03/2026,261.78, mixco,EDUCATION
